latitude,longitude,elevation,ghi,wind_speed,land_cover,population_density,dist_to_city,dist_to_roads,avg_temperature,humidity,dist_to_power_grid,cloud_cover,land_accessibility,environmental_sensitivity,solar_suitability_score
8.5,95,2.70755007487781,6.25202988835839,2.29836324383219,3,8022,21.8161537201021,8.99893053632767,29.9909748330837,97.791309127241,2.13604653651779,20.5749255073367,High,0.741923030522379,0.288611890712964
8.5,95.5,28.8325821622722,6.01199156713484,2.74611648718557,3,23244,79.7656830023703,3.48076077901036,29.9038913927924,91.7351058781403,1.60621159050433,39.1300501644943,High,0.25221377729521,0.277531023383635
8.5,96,73.9071420843276,6.2204238061796,2.80714087277745,1,77,29.2460564963639,14.4613336140671,29.7536428597189,96.3363229295203,3.46838544032927,92.7792095220538,Low,0.997522821409901,0.382870482663632
8.5,96.5,18.9351402332656,5.87434709078005,1.60007558966072,2,77,19.1707082732841,19.0830950157775,29.9368828658891,97.8935777703389,0.32638345316703,12.3699058726567,Low,0.997522821409901,0.81353086158361
9,68,285.820878447994,5.7404365827949,2.39213566847694,1,62,64.2283243250129,39.1344521094689,29.0472637385067,90.7189587830188,13.6032606728639,25.3950241864936,Low,0.998005388667712,0.353327006910885
9,68.5,102.105599869531,5.18951131450912,2.80277263136324,1,60,80.8749348250799,45.8731617936283,29.6596480004349,90.8914505187967,2.9937092460468,26.2222645871896,Low,0.998069730968754,0.319417255750422
9,69,116.392903506129,5.52170494461324,2.56446896891324,2,230,78.4426775275373,6.0531151890216,29.6120236549796,90.991803212185,1.32661367362399,57.0932875661984,Medium,0.992600635380223,0.764693899012561
9,69.5,238.035974809916,5.0671970104511,3.3319976697816,2,309,190.101095486443,7.83407676054744,29.2065467506336,78.6095307032565,12.0107506005661,41.0733319711323,Medium,0.990059114489082,0.701749672945999
9,70,211.630505222677,5.071807415044,2.92320251584923,1,88,77.2450357074396,33.9299517151673,29.2945649825911,90.1591913770293,18.5105105988891,7.98706739962999,Low,0.997168938754172,0.312172516452301
9,70.5,212.82205704386,5.68734757527449,1.93227988268479,1,26,73.4693301505435,34.7652620348033,29.2905931431871,90.524846414507,0.200757723759148,62.9181454577086,Low,0.99916355008646,0.350059349502514
9,71,172.370934201129,5.05243251008917,1.72732296190142,1,76,97.415490103727,11.3443864926003,29.4254302193296,88.534741647616,2.66050753188298,9.90778645201502,Low,0.997554992560422,0.310979980470388
9,71.5,140.219593879839,5.09073334454334,2.85494835335255,3,15825,0.0092606223104531,3.96932051061658,29.5326013537339,98.5968779989706,29.0465512895276,60.6414931979078,High,0.490891543008807,0.235003063312284
9,72,238.879339726226,5.63819931049963,1.67246229094636,4,1,22.5046708721642,66.7329385020839,29.2037355342459,95.3607395155213,4.865463257373,50.7008380226026,Low,0.999967828849479,0.173517123481218
9,72.5,179.539123736095,5.45961313847356,2.76132072441497,1,65,66.894851044674,39.5164533260694,29.401536254213,91.5151236581717,27.9021619130191,49.3668660725313,Low,0.99790887521615,0.33604217053627
9,73,151.151096305923,5.75214692044476,3.45603603100288,1,32,45.7794253133987,22.6460276711331,29.4961630123136,93.9105465056009,3.20498059594432,6.74962452992298,Low,0.998970523183335,0.35404778458904
9,73.5,235.612303270967,5.80145500377218,2.76875450738724,3,7176,9.77471706840101,4.83903493021841,29.2146256557634,96.6664052604502,2.45987032678537,63.9220446883536,High,0.769139823862951,0.267812043036236
9,74,276.087726384638,5.62032147077634,2.41438371560536,3,23722,18.1011099736686,8.14054872312009,29.0797075787179,95.4290117387868,2.40936424473047,43.1320258589331,High,0.236835967346282,0.25945039212238
9,74.5,159.10372216299,5.1129389829169,2.8661282979662,2,369,20.5333766955728,24.0779012779548,29.4696542594567,96.3556251088128,0.890811470411073,41.1106122285687,Medium,0.988128845457836,0.708084420569106
9,75,144.86758275274,5.02626955519194,2.4889395723594,1,67,41.9465939535379,19.2125870155938,29.5171080574909,94.3566647771188,22.6752966288043,59.6451396418537,Low,0.997844532915108,0.309369636307107
9,75.5,177.726798534713,5.84462590676057,2.68009697789923,1,68,89.0701530539726,20.1216882327958,29.4075773382176,89.3157167092556,39.0380797304281,60.6248059946547,Low,0.997812361764588,0.359739916705794
9,76,276.823580992679,6.15946107114129,3.52134140804939,2,50,134.775295372348,23.7963637486775,29.0772547300244,83.7542346528384,30.9023653817125,1.50332957619885,Low,0.998391442473962,0.85301593430886
9,76.5,145.414905513314,5.53150381707725,2.34491272835821,2,180,69.3332040436186,12.9182230152537,29.515283648289,91.612530540505,19.1073315726384,12.5225901203207,Medium,0.994209192906261,0.766050932404527
9,77,227.439721052603,5.83506018539765,3.53610098817413,1,76,92.5596768705982,38.7339329808297,29.2418675964913,88.4696351024141,18.7658499609967,23.6518220844721,Low,0.997554992560422,0.35915114133142
9,77.5,231.874321051452,5.82441782294482,3.42663844443785,2,342,31.7529671255136,17.2453045745975,29.2270855964952,94.5059600769341,10.8200731893089,67.7977333345979,Medium,0.988997466521896,0.806616220747356
9,78,229.141977943948,5.82134055114103,2.00615325855057,1,92,24.6964030571506,21.4235071917623,29.2361934068535,95.2389399148455,17.49928964261,57.6741127029607,Low,0.997040254152089,0.358306690349707
9,78.5,253.028231240002,6.48265841467654,1.76523671737033,3,15524,24.9373212742212,6.53562221958025,29.1565725625333,94.9759855601779,2.3362625883779,75.7629132384754,High,0.500575059315559,0.299258374530478
9,79,252.921612525437,6.43465209258401,1.82801680901757,1,98,47.8606532823431,36.2226360382789,29.1569279582485,92.6847185465113,4.9088024585382,74.0607805543857,Low,0.996847227248964,0.39605635069635
9,79.5,228.614213981998,5.8997271775068,1.6507507582941,1,42,6.63297181906187,33.6977274163631,29.23795262006,97.0505606782738,10.2397698689818,85.3182869206151,Low,0.998648811678128,0.363131430014747
9,80,108.274927116024,5.56608199721848,1.74302338506987,2,149,43.3148482817265,6.99321649699026,29.6390835762799,94.5857659006671,20.776138733763,37.6814861272414,Medium,0.995206498572405,0.770839620619162
9,80.5,254.733514190147,6.18746986482085,2.99338030392779,2,238,54.7010711693022,24.9034364474808,29.1508882860329,91.9825577411683,10.8019138718843,34.5063866183303,Medium,0.992343266176057,0.856894836542916
9,81,165.135666517053,6.3887278488761,1.72494513017898,4,4,28.8935856630082,52.0333168936662,29.4495477782765,95.4592847685286,18.2648731046823,83.1015403053463,Low,0.999871315397917,0.196614844206899
9,81.5,106.967090108617,6.35785732910493,2.19143480564183,2,427,153.058548542341,17.7650197079398,29.6434430329713,83.6244742446798,6.42358093377152,23.7601533867185,Medium,0.986262918727631,0.88049157988817
9,82,238.617306070525,6.30750067217827,3.30905927497417,1,99,46.8518824720003,45.4304677645048,29.2046089797649,92.9286386920947,12.6338223582399,46.1172373673607,Low,0.996815056098444,0.388230111324404
9,82.5,281.822995318399,5.84966636423473,1.68745536913085,2,437,12.4230341339509,13.4657697683967,29.0605900156053,95.9394666334209,39.1106378438212,19.432565202225,Medium,0.985941207222423,0.810112859136592
9,83,146.60550059518,5.6940621467259,3.20223971547546,1,23,32.6210202422604,40.9570022722219,29.5113149980161,95.2718429698222,1.66631559638243,91.3840742139214,Low,0.999260063538022,0.350472635042629
9,83.5,197.386312095953,5.84456958228348,2.16240270559478,3,11129,56.2587646771558,9.71824424679406,29.3420456263468,92.4002604113249,26.1621002091471,40.7803013096625,High,0.641967265854345,0.2698023374276
9,84,248.350232422031,5.70120347732022,1.86050477145433,2,268,19.550686055272,12.178695205061,29.1721658919266,95.5614290702525,7.38906233659508,21.2486898230828,Medium,0.991378131660434,0.789552422642412
9,84.5,253.992336017997,5.6679357131413,3.0204704987373,2,466,4.14960632078603,13.1053914046547,29.15335887994,97.0451160077414,10.3063041411053,69.2013390568912,Medium,0.985008243857321,0.784945212268698
9,85,166.363544886145,5.78706653010844,2.84106746600284,1,31,43.7857145402903,46.2230423598627,29.4454548503795,93.9577930971095,21.0266109641906,24.4644678210479,Low,0.999002694333856,0.356197105635795
9,85.5,220.448687123527,6.27805672413486,3.36516837061587,2,225,147.70089574035,8.19285735630366,29.2651710429216,83.0254235547297,5.27046765583728,94.3503603170223,Medium,0.992761491132827,0.86944009554226
9,86,205.549863604319,6.46332470184111,3.07291701940993,3,9482,33.1864082940399,0.285948383594423,29.3148337879856,94.6258605345528,5.42475531072478,36.7617014809411,High,0.694953150762054,0.298365874092129
9,86.5,151.479426047094,6.35390410698888,3.18270157379324,3,14686,118.281080147523,9.08889004849112,29.495068579843,86.6570977247768,7.49044396426606,66.4640712101837,High,0.527534483451964,0.293314701060783
9,87,245.212736723735,5.91451780058151,2.18667551350448,1,94,90.0976387564868,42.8636629647032,29.1826242109209,88.538108757114,0.192868865001181,34.5244931157413,Low,0.996975911851048,0.364041800943154
9,87.5,293.353131224704,5.90152635365748,2.0015556531718,1,32,7.97398842348622,48.9033213020533,29.022156229251,96.2690698454043,6.86501672828532,80.7245582993474,Low,0.998970523183335,0.363242170289474
9,88,247.673885389892,6.19237836803831,3.12506644597666,3,15516,61.5791785095909,0.582377827106783,29.1744203820337,91.365343295142,3.44022841822417,89.6922741022776,High,0.500832428519725,0.285858202971397
9,88.5,14.6874725100426,6.24717563309849,3.12101321478955,3,12396,28.5876912819909,1.56177330440987,29.9510417582999,96.9943561467005,26.3045300668479,78.7918359414786,High,0.601206418144529,0.288387804166101
9,89,6.37647529327441,6.37240579612401,3.48419852164798,1,52,14.4005280040926,14.2125023635924,29.9787450823558,98.496182446658,0.91825088424679,84.849901872752,Low,0.99832710017292,0.392225057152333
9,89.5,43.6237227648772,6.12659759342569,2.34704721520529,2,272,58.0677580540851,18.6683226458742,29.8545875907837,93.7569869669427,6.14928526883043,10.1880827937636,Medium,0.99124944705835,0.848464713053554
9,90,15.817874319895,6.1889637741494,2.25194510874551,1,94,67.8679951931572,34.2404029498857,29.947273752267,93.0550217374853,29.4633601457068,92.4064677033067,Low,0.996975911851048,0.380934100509727
9,90.5,59.5484099711703,6.48666734496617,3.08260012646958,3,16545,9.91622530747516,3.5933519938726,29.8015053000961,98.4128933695408,23.1299155607633,62.430072887528,High,0.467728314633852,0.299443438417134
9,91,89.2666120215376,6.16934177331766,2.22624038651681,1,50,122.929605937742,12.2969391760898,29.7024446265949,86.8143732860104,12.0847774426259,86.92175321662,Low,0.998391442473962,0.379726355641634
9,91.5,74.1272295807725,5.81341997102291,3.39857826599752,1,47,69.5446949299512,35.5864793618616,29.7529092347308,92.3042582111972,8.90040922578478,68.4436764185415,Low,0.998487955925524,0.357819174317473
9,92,43.3169893252224,5.87164821125752,3.23848399834864,3,9695,135.434144416805,5.70120485115057,29.8556100355826,86.0234156650673,3.29519773089173,20.184766854371,High,0.68810069570113,0.271052365729714
9,92.5,40.7363514406048,5.72687373046545,2.37835623047034,1,20,19.0683813430827,14.5161284424246,29.8642121618647,97.6857983512857,4.57217106767259,60.9555101645677,Low,0.999356576989585,0.352492205942418
9,93,1.59533874863451,6.32493477932869,3.00253980495731,2,78,140.119430649262,23.1781940894743,29.9946822041712,85.9721035475874,0.944588934809085,9.0946239723141,Low,0.99749065025938,0.875932177818274
9,93.5,1.98466489954038,5.8467702015197,3.01007808061913,2,296,22.9842649660924,8.97899419343981,29.9933844503349,97.6817268543954,15.4228545634487,69.5723030218159,Medium,0.990477339445852,0.809711773243566
9,94,68.2074154815156,5.70746538392423,1.74035144541262,1,69,2.77403728883135,39.7403660857543,29.772641948395,99.0405221163017,3.91369570464135,40.9001141080573,Low,0.997780190614067,0.351297611612598
9,94.5,47.9450326490462,5.58960403077845,3.32907832968366,2,498,71.978299231117,22.701517250859,29.8401832245032,92.3227197503978,11.0196359511822,15.1733173100209,Medium,0.983978767040657,0.774097157147481
9,95,39.2958541899138,5.9132979478164,2.53015267199067,2,293,60.7867764167948,16.5894998138742,29.869013819367,93.5283638164214,4.4253598624349,97.9229815868414,Medium,0.990573852897414,0.818925116263237
9,95.5,40.1956426546252,6.38187738629661,3.1730127535428,1,70,45.5540901295465,19.8739562119301,29.8660145244846,95.0426345604991,6.24237803164886,90.1084424210681,Low,0.997748019463546,0.392808038700531
9,96,72.3997802236056,6.24978764720785,2.17629909217303,2,196,33.6568115309839,11.1849703525028,29.7586673992546,95.9103210446656,8.09686552733342,89.3543713403254,Medium,0.993694454497929,0.865525147012117
9,96.5,23.8127423441836,5.72026861540476,3.30295282816449,3,9016,1.63469700433032,8.85747533718832,29.9206241921861,99.5984028761251,16.187431138006,78.8820306352253,High,0.709944906904733,0.2640642431272
9.5,68,128.16010949039,5.01913259862929,2.34248341221352,3,7837,48.9877916693255,2.98257156376485,29.572799635032,93.8196197381635,2.37187174916388,69.1981125143518,High,0.747874693368722,0.231697764549527
9.5,68.5,245.181548518549,5.08977541436681,1.64426607721987,1,87,26.9642226998876,39.8476193326922,29.1827281716048,94.8517622448258,5.0877004929064,65.5079480292245,Low,0.997201109904693,0.313278456624157
9.5,69,143.51742426177,5.89801599457609,3.38252266496941,1,66,41.07282903369,49.6066084902162,29.5216085857941,94.4575428540133,1.39355832524518,10.6093837703855,Low,0.997876704065629,0.36302610577077
9.5,69.5,168.279571204319,5.10040156680535,1.76671313917443,1,23,28.0464499131074,49.9926687745071,29.4390680959856,95.5125592966461,0.787840471172038,90.0566235318454,Low,0.999260063538022,0.313932502110408
9.5,70,271.657635113722,5.31236272408143,2.27445609273769,2,93,169.152354119535,15.6695949653866,29.0944745496209,80.3681882369093,9.28045438961655,88.112839630461,Low,0.997008083001568,0.73570236099085
9.5,70.5,174.312921641971,5.57981610392418,3.4872803949226,2,193,46.3308054227035,21.531115935722,29.4189569278601,93.62379024131,2.09599493016772,74.7852626524853,Medium,0.993790967949491,0.772741639599094
9.5,71,133.082535648701,5.06246456419197,3.46775556169946,2,402,69.1622169788971,24.804997358424,29.5563915478377,91.7529529456233,0.616619604626548,92.7314959075122,Medium,0.98706719749065,0.701094282479093
9.5,71.5,237.299468159571,5.11912967037653,2.76552551032636,1,86,137.715399854692,24.9869155936793,29.2090017728014,83.8554653329351,22.7397753145021,55.3083451397992,Low,0.997233281055214,0.315085227113895
9.5,72,183.604842168288,5.7618658474322,2.85547684542374,1,21,44.7753267400295,20.0963834028122,29.387983859439,93.6864189043142,7.64244593152374,44.7642334717555,Low,0.999324405839064,0.354645989853279
9.5,72.5,203.360912922796,5.0909243325657,2.49857150041804,2,104,0.606793019226567,7.28466711684366,29.3221302902573,97.9057115688494,1.44596046364336,96.7947402166279,Medium,0.99665420034584,0.7050356396253
9.5,73,193.589287099946,5.11153137328699,2.1832161869461,2,356,1.74467173924326,7.81799276146252,29.3547023763335,97.8896399550762,0.549062632510975,46.4131187797656,Medium,0.988547070414606,0.707889482500706
9.5,73.5,238.162800104423,5.20446361234749,2.27641049079204,1,48,60.5899061380545,44.1422545448265,29.2061239996519,91.5593813851503,1.27674353942094,64.1324441067158,Low,0.998455784775003,0.320337577848833
9.5,74,239.220701801254,5.98842534859024,2.9646472630547,2,466,16.3617114661455,16.7744618061415,29.2025976606625,95.9716218353729,6.3740455574874,37.3062146858439,Medium,0.985008243857321,0.82932941450023
9.5,74.5,153.966730666187,5.79080589807444,3.08173242420845,1,42,43.3012408756076,44.9483670156994,29.486777564446,94.1302086057774,11.0402266389495,63.6326226019728,Low,0.998648811678128,0.356427265776424
9.5,75,161.060880221259,5.57734525398394,3.16368852756233,3,16036,11.2997043297814,7.89455089032168,29.4631303992625,97.2594207648093,10.2521334813618,72.0098995625688,High,0.484103430248924,0.257466484910541
9.5,75.5,146.176882363173,5.72437753553488,3.15232472677069,3,11468,15.7525863854913,6.73744630048018,29.5127437254561,96.9629725378191,1.55979284681749,62.465552528855,High,0.631061245827804,0.264253922835826
9.5,76,148.520482663367,6.12730024935062,1.75667244742906,1,79,35.1236319850613,34.3724876762744,29.5049317244554,95.0024319748602,10.0372661305578,51.4562941216198,Low,0.997458479108859,0.377138676879749
9.5,76.5,143.603341211444,5.72742177473605,2.56064228001089,1,40,185.596071367933,11.9335561671237,29.5213221959619,80.0043594510922,5.18968057283801,30.0110797625233,Low,0.998713153979169,0.352525938366598
9.5,77,210.588407442861,5.93062693396841,1.72041172375472,2,129,47.8908686791104,22.4455039200639,29.2980386418571,93.1050290576604,6.25009738874429,64.3845676136223,Medium,0.995849921582821,0.821324985528154
9.5,77.5,293.773700595556,6.05373311213966,2.74594461494525,1,40,137.559450519117,26.7136824671886,29.0207543313481,83.3063179421328,16.1661564203973,90.8428895261363,Low,0.998713153979169,0.372610579404435
9.5,78,202.241830813815,6.44751178248571,2.48418191815366,2,161,160.174556903692,16.1957371414278,29.325860563954,81.9601260014927,4.04214948902389,0.691259116966736,Medium,0.994820444766156,0.892907711175024
9.5,78.5,107.611830509221,6.18766284649429,3.32921428077121,3,19893,11.6666390591183,0.219535018770207,29.6412938983026,97.757217788996,1.58994614449293,13.392902742969,High,0.360019302690312,0.285640520776523
9.5,79,148.370687272606,6.0696380463268,2.27601536874046,2,402,18.6397518987338,23.7214700372557,29.5054310424246,96.6523179374006,20.6714255378584,11.9773158499856,Medium,0.98706719749065,0.840576457778427
9.5,79.5,194.151374572238,5.65548778151366,1.83120972014133,3,21009,73.4821205351693,9.02740461092001,29.3528287514259,90.7102742007607,2.38422908269051,92.3205302892854,High,0.324116298709133,0.261073771346813
9.5,80,297.454036401478,5.62764832653032,1.93471038230641,2,123,100.781665215982,15.8655605983621,29.0084865453284,86.947293114387,3.48182351951453,66.2747688962615,Medium,0.996042948485945,0.779365863307173
9.5,80.5,124.726250637876,5.65468017092661,3.08538438875388,1,50,36.6179760831245,33.0924653267343,29.5842458312071,95.0909398853088,12.261845314431,95.1788106470151,Low,0.998391442473962,0.348048652923027
9.5,81,195.148549980016,5.50869166072151,2.83401040162253,2,126,249.733672840513,19.1003442480698,29.3495048333999,73.0751472161486,11.505910296814,58.2813273212428,Medium,0.995946435034383,0.762891705867881
9.5,81.5,135.854731934782,6.12137625430823,1.77017271821297,2,436,0.58198388696226,10.293897928723,29.5471508935507,98.583254291956,16.1144002173719,46.1732897159254,Medium,0.985973378372944,0.847741616436142
9.5,82,129.483678048653,6.29657706528487,1.73295545125432,2,236,17.8046596298157,9.43831245426605,29.5683877398378,96.9246972565319,2.03177507773081,79.2342911814363,Medium,0.992407608477098,0.872004954046491
9.5,82.5,129.4787285925,6.41597697567369,2.96667762721449,1,61,48.796961931499,36.9609178640653,29.568404238025,93.8255165209251,4.34296610067135,16.0942267475225,Low,0.998037559818233,0.394906887050778
9.5,83,130.235454447539,6.23644704676166,1.71064373995216,1,43,31.676968923533,14.1768978463563,29.5658818185082,95.5299485631713,1.34541318377913,38.1338116317321,Low,0.998616640527607,0.383856721872831
9.5,83.5,129.140332054598,5.66073143996301,3.20829028460801,4,0,6.19902688966007,56.3249603778705,29.5695322264847,98.088693990488,7.78790360507845,46.6274240534224,Low,1,0.174210555918612
9.5,84,299.337445522843,6.22821579865224,3.06215317707441,1,37,22.9264525753798,29.7104169599636,29.0022085149239,94.7139802872336,3.46117431882705,29.8458394512118,Low,0.998809667430732,0.383350084056056
9.5,84.5,147.309902921657,6.3717423241524,1.73635251274463,4,2,1.28882608425334,50.5069581532134,29.5089669902611,98.3980183623581,11.6775544611781,37.1285612408478,Low,0.999935657698958,0.196092110045057
9.5,85,239.139763521748,5.60759910257174,1.78924530993126,4,4,51.4654197282245,34.8214540558188,29.2028674549275,92.4620603919601,0.0034442729281176,7.81051869244183,Low,0.999871315397917,0.172575393725818
9.5,85.5,166.918247813159,6.12896958570342,3.55673828090893,3,15976,111.626159720977,3.55316264325355,29.4436058406228,87.1682015497707,0.6153822488796,19.7983589449558,High,0.486033699280171,0.282931069083001
9.5,86,232.74817655918,5.55086536214155,2.36491567979183,2,297,108.086458671709,11.751145071209,29.2241727448027,86.8638723672373,5.66620791693943,33.5496720330928,Medium,0.990445168295331,0.768732288169575
9.5,86.5,204.873664936945,6.47822057220354,2.34372112660225,2,118,60.1227767589814,14.985313492975,29.3170877835435,91.9389856747324,31.7447996762363,79.5890433233134,Medium,0.996203804238549,0.897160532428393
9.5,87,117.032131533087,5.58738830184702,3.18411520028155,3,21450,31.3464593542257,6.74680841578519,29.6098928948897,95.6950327492466,22.1504490664125,18.2497354842864,High,0.309928821329473,0.25793010122141
9.5,87.5,118.118481155345,5.79246346859163,3.45355639534539,1,70,35.8752333814351,48.7294049410468,29.6062717294822,95.231291850303,51.1750161991456,34.6640373984225,Low,0.997748019463546,0.356529290147068
9.5,88,287.076701103607,6.03684675052761,3.61554047819755,2,493,7.36232648724343,7.88326520348656,29.043077662988,96.3930003402396,5.39276925529265,6.49202881969352,Medium,0.98413962279326,0.836035232904971
9.5,88.5,69.9244995392103,6.05006800426312,3.04171862028749,2,376,20.8528841390716,22.4603421988216,29.7669183348693,97.2154665907007,0.476876827129516,55.7104344826606,Medium,0.987903647404191,0.837866227528961
9.5,89,95.2773852519399,6.32751688343797,2.3001578636878,2,457,10.3960056244882,10.6835600078052,29.6824087158269,98.0076255850318,3.6522012453517,61.1250888140928,Medium,0.985297784212008,0.876289770134195
9.5,89.5,4.95480660374718,6.40825747354527,1.66947883669921,2,240,86.0744276773683,16.8274554000281,29.9834839779875,91.3430091662257,11.2630476679398,86.5516463462167,Medium,0.992278923875015,0.887471431826923
9.5,90,77.8604460915591,6.41500618386461,3.09322405490065,1,95,123.110646368041,31.8694779193547,29.7404651796948,86.9103309022803,1.45215165437712,81.9115998501964,Low,0.996943740700527,0.394847134284714
9.5,90.5,0.437637850144923,6.34410087793208,2.61702731839668,2,238,38.4931248278211,16.1389683725653,29.9985412071662,96.1463111387164,3.56635200099959,28.5377954683881,Medium,0.992343266176057,0.878586466451385
9.5,91,52.4854789423416,5.96806982521539,2.37468675796512,3,11806,65.0543045315491,7.23358611718813,29.8250484035255,92.9697147574217,0.578051500939067,13.695368918986,High,0.620187396951784,0.275503467980808
9.5,91.5,97.9487192775301,6.23338467597016,3.36168312982824,1,39,6.47496353721294,25.2675322299598,29.6735042690749,98.3730164535034,6.44294234342746,15.6083182210404,Low,0.99874532512969,0.383668231278047
9.5,92,31.672815016217,6.46486459268655,1.73823137212041,3,13123,46.8929128020973,3.19099963236856,29.8944239499459,94.9939805696281,2.34357035199418,96.8963943040444,High,0.577817991715929,0.29843695993406
9.5,92.5,6.73107377135419,5.9126247559244,2.4886157454674,2,451,60.6659877943877,22.0566914637095,29.9775630874288,93.8660904828477,0.956830789114581,67.3225814007357,Medium,0.985490811115132,0.818831886773824
9.5,93,84.8377004954661,5.61630183536538,1.56512613978257,3,23015,30.1441335758937,2.2009504027427,29.7172076650151,96.137209637456,5.29695562271832,4.25707878032393,High,0.259580970764467,0.259264834056176
9.5,93.5,98.7586506020007,6.42819728951399,2.48670060928925,2,361,13.9376418148545,8.60492074622286,29.6708044979933,97.6186493124945,4.32669932887984,13.6779255045095,Medium,0.988386214662002,0.890232871594469
9.5,94,95.9389070651492,5.78857174336524,1.66057600489625,3,11452,104.931022557309,0.156074366552609,29.6802036431162,88.5475086736176,7.71147072917459,48.5800065100956,High,0.631575984236136,0.267217314250387
9.5,94.5,11.2341947382798,5.66154185149767,1.74325292990528,1,16,67.916204093469,18.4231112811675,29.9625526842057,93.0960376432703,13.82456356944,20.782880429312,Low,0.999485261591668,0.348470993109803
9.5,95,95.61545191556,5.58937082025155,1.78286021951199,3,20456,115.057946447079,5.18531433316708,29.6812818269481,87.5380508361365,1.19424210126587,80.3658985000019,High,0.341906944947119,0.25802162003935
9.5,95.5,56.2937292334975,6.34232655067236,2.82656746884888,1,78,85.2981695826861,31.5403549205645,29.8123542358883,90.9072457493964,15.6602211773189,57.3217117569365,Low,0.99749065025938,0.390373663166478
9.5,96,78.2937296324384,5.69775656893053,3.03123662334707,3,9019,232.16660680153,2.54420491195534,29.7390209012252,76.0004020235226,0.266417402782493,61.2632207789298,High,0.709848393453171,0.263025021560323
9.5,96.5,25.3144270591906,6.1405220807745,2.67939474372391,4,3,10.6703511022863,25.781933603296,29.9156185764694,98.6798206191795,5.8537300461761,46.2825548049212,Low,0.999903486548438,0.188976243912612
10,68,115.75860851958,5.02549147115571,3.48222440120887,1,43,4.53715845382355,39.7856318538083,29.6141379716014,98.3886980694218,8.85350085997773,25.6062775426316,Low,0.998616640527607,0.309321744809713
10,68.5,264.983480496192,5.90991145706578,2.3822328992955,1,78,20.5492249483457,40.319013942492,29.1167217316794,95.2952427002035,31.4652430655064,58.9403613202547,Low,0.99749065025938,0.363758277983925
10,69,130.83429512821,5.74258211507035,2.13684132012783,3,11264,6.90590477544068,9.97836396291562,29.563885682906,98.0010665711738,8.53135260935481,71.6970046160732,High,0.637624160534041,0.265094299195694
10,69.5,121.631177595602,5.19701898300912,3.29801384517672,1,78,37.0255799345767,46.0011828213887,29.594562741348,95.0811302305863,1.72865439059485,37.0948077630167,Low,0.99749065025938,0.319879356847042
10,70,130.397998715068,5.10977172312593,2.01239067639644,3,12973,50.1236097679201,9.26062064517642,29.5653400042831,93.6836590360573,7.28861005156647,50.4943630617835,High,0.582643664294044,0.235881930262211
10,70.5,148.027753277061,5.84263489657519,3.50045895551975,1,35,43.1717060569734,41.9281530297577,29.5065741557431,94.202551861532,5.03823441682435,83.9683970472033,Low,0.998874009731773,0.359617368941459
10,71,149.433118831478,5.99851079482781,1.59902550879537,1,10,15.0039387780231,34.6201141353,29.5018896038951,97.0052749338829,6.52687941620008,14.868176182246,Low,0.999678288494793,0.369211615613256
10,71.5,112.998404796694,5.73144025265283,3.49625685581363,4,3,119.748195704414,30.2836766083608,29.6233386506777,86.8951963815916,2.19521387600737,54.52244192741,Low,0.999903486548438,0.176386638938569
10,72,255.718643144495,5.51230858143023,1.7141791454734,2,88,1.06998564844583,17.4462659491176,29.1476045228517,97.3358150037105,6.94802634690855,34.8412661829228,Low,0.997168938754172,0.76339260861928
10,72.5,226.738130813476,5.12535469234221,3.39565529280288,3,6184,21.3865599248789,0.559558604146266,29.2442062306217,95.5939626993773,1.62565712110743,70.2794758217231,High,0.801053605179555,0.236601285461841
10,73,297.378579117597,5.12827028182937,2.7040915077314,1,42,63.4686916032035,45.4119644508477,29.008738069608,90.6793450485037,13.6274613261262,1.88102431623947,Low,0.998648811678128,0.315647836741123
10,73.5,160.019688106736,5.37235555634601,3.56593943629197,2,249,72.8205917401366,14.6364267082839,29.4666010396442,91.117743944919,9.0117125988666,67.0473299803189,Medium,0.991989383520328,0.744010692072895
10,74,168.609613348464,5.9818660126682,1.73189793614503,2,325,26.9028651899712,18.949456639516,29.4379679555051,95.6236173475182,0.817825528845929,10.2897734016187,Medium,0.98954437608075,0.828421020406109
10,74.5,245.156933666967,5.20838637228457,2.73028703563613,2,65,0.852720830521164,6.04487327391928,29.1828102211101,97.4631585802782,22.0377620380829,6.4767752993658,Low,0.99790887521615,0.72130280819725
10,75,269.993939455094,5.47134429228632,3.57360204096574,2,454,48.1224510084554,15.6849684584565,29.1000202018164,92.4878155046035,9.5810176902242,72.4623300958613,Medium,0.98539429766357,0.757719516286395
10,75.5,287.980250259368,6.00712426778692,2.69018581346998,2,222,3.25865245016173,11.0252679570673,29.0400658324688,96.7943322523902,3.79953886953861,64.0342152904074,Medium,0.992858004584389,0.831919004051148
10,76,144.996596145414,6.06558368960464,2.83129557434323,2,297,5.70637367726675,10.6993653147449,29.5166780128486,97.9793966708192,0.467168345072577,89.4935930892659,Medium,0.990445168295331,0.840014975069561
10,76.5,121.124064421622,6.44854731346491,2.95205941018005,1,99,52.5269361520175,25.5862365881273,29.5962531185946,93.5360657405821,10.0028855175074,51.9654955800645,Low,0.996815056098444,0.396911609130687
10,77,208.982038192115,6.45301756778313,2.5135731486316,3,10206,18.7338234714862,0.006394608605349,29.3033932060263,96.0367972709302,4.6751115619635,53.0024425527167,High,0.671661237785016,0.297890066794111
