latitude,longitude,elevation,wind_speed,land_cover,population_density,dist_to_city,dist_to_roads,avg_temperature,humidity,seasonal_wind_speed,dist_to_power_grid,cloud_cover,land_accessibility,environmental_sensitivity,wind_suitability_score
8.5,69.5,113.945598807309,2.27735408222618,2,338,32.0817978606232,21.2973402993089,29.620181337309,95.6523642258646,[2.56342875 2.54841708 2.56430127 2.55591457],1.62449899263751,42.5387781798763,Medium,0.98912615112398,0.33896487400816
8.5,70,179.7315160219,1.84398678331472,3,14677,26.4878853754633,9.27332615174011,29.4008949465937,95.5538963022347,[1.85904741 1.68876863 2.00886497 1.68561394],5.77238578759022,19.1330030290244,High,0.527824023806651,0.102923182744817
8.5,70.5,279.735909889214,2.68435447505422,2,129,132.921704783669,19.05588719636,29.067546967036,83.9104704227409,[2.49688502 2.46954249 2.6964199  2.54087104],2.20687726150674,8.01773224433563,Medium,0.995849921582821,0.399543436627359
8.5,71,282.825947257168,3.18140007982581,2,60,21.0440368978661,9.90307892209487,29.0572468424761,95.0673368376417,[2.85131969 3.13670785 3.53826464 3.24873714],4.99541954256751,67.2190420626122,Low,0.998069730968754,0.473524466680014
8.5,71.5,159.688646134561,2.01148637806097,2,466,165.500619468949,15.1133148616876,29.4677045128848,81.8530515917595,[2.23979145 1.82796169 1.81052312 2.05709309],6.69105458285101,31.6955614958558,Medium,0.985008243857321,0.299392717201913
8.5,72,173.833976149586,2.83269793971279,2,303,120.548492884295,5.64690575837795,29.4205534128347,86.2068109500746,[2.8015345  2.96881415 3.08307455 3.04626124],4.30103320163978,22.9478458249868,Medium,0.990252141392206,0.42162310539752
8.5,72.5,185.856184160702,1.76362302206789,3,17671,49.7830879382273,6.46928341098247,29.380479386131,93.1631293645703,[1.99761762 1.70979182 1.60827609 1.79056023],27.6412782374523,37.9954387112333,High,0.431503599147465,0.0984376331954863
8.5,73,253.213545080438,1.72997021487743,1,16,43.3538153976947,32.1718084603503,29.1559548497319,93.1324830094262,[1.52794937 1.62038583 1.57836673 1.67628771],8.26747827139912,59.292308780771,Low,0.999485261591668,0.0643728549394673
8.5,73.5,279.834246488147,2.70262638638037,3,21158,23.1088592017886,6.66836280761293,29.0672191783728,94.8907716149397,[2.38740548 2.32304933 2.82975307 2.79201493],18.5082610175181,67.1705216684001,High,0.319322797281538,0.150848645973682
8.5,74,180.418239798375,2.6714793631194,2,225,0.925431083677994,23.6028110677519,29.3986058673388,98.1032744936484,[2.83846734 2.80002008 2.36235822 2.50404083],14.3015658518967,64.517006935453,Medium,0.992761491132827,0.397627085222504
8.5,74.5,248.07919506034,2.89889940052658,3,14341,6.82669112692591,6.87276611720432,29.1730693497989,96.836538936704,[2.57670987 3.19717215 3.11362406 2.63932644],10.8224587978981,86.3265583491974,High,0.53863353038163,0.161803737130319
8.5,75,270.755372972482,3.08756035393156,2,96,70.1682262132491,11.4089986074952,29.0974820900917,90.2756236489503,[2.94057016 3.51977094 3.17477716 3.36651118],6.86943957001463,21.8757431070115,Low,0.996911569550006,0.459557217971105
8.5,75.5,114.103787190342,3.50875605252024,2,255,31.8894200990659,8.97473327740314,29.6196540426989,95.67002011819,[3.26095826 3.20354998 3.80761463 3.70441038],0.0217614987909684,63.6746163197136,Medium,0.991796356617204,0.522248631668762
8.5,76,258.846119770419,2.6620237564876,3,20835,8.11642586301197,8.54636206818655,29.1371796007653,96.5998962159946,[2.80655402 2.70405811 2.71279787 2.85025346],9.50539586659694,10.1114376186094,High,0.329714078899747,0.148582386836585
8.5,76.5,206.034740274374,2.24893031601968,1,62,15.3235987173414,17.7732857309504,29.3132175324188,96.4072927255221,[2.0937558  2.14959628 2.49966588 2.11997566],4.39990488293788,54.7934689899178,Low,0.998005388667712,0.0836835592642628
8.5,77,188.2341165675,3.18448944782116,3,7666,147.668996384067,1.61609580595364,29.372552944775,83.3507591959183,[3.22873115 3.37808042 3.66209105 3.12267023],1.25293607172253,58.3958402489671,High,0.753375960107773,0.17774410985629
8.5,77.5,162.624194307319,2.12297659967781,2,324,22.87473646354,9.13224161361952,29.4579193523089,96.0862844105728,[2.07717946 2.34116873 2.31754939 2.27014721],5.88113992969846,21.6237298934174,Medium,0.98957654723127,0.315987092761884
8.5,78,215.584757757354,2.48573522028995,2,386,119.125777342122,15.1768169626101,29.2813841408088,85.9315746882143,[2.4583148  2.354443   2.56681778 2.76629267],13.3011564454133,39.1693129991237,Medium,0.987581935898983,0.369980642158019
8.5,78.5,262.247027303581,1.78803627633632,1,99,18.165979416837,14.9674977263783,29.1258432423214,95.5609317852805,[1.99389868 1.57803053 1.74960259 1.76911275],32.6172577791911,82.7192889583803,Low,0.996815056098444,0.0665335153479842
8.5,79,108.673034794364,1.6050380042281,2,183,39.1776805514065,23.762366611934,29.6377565506855,94.9955015969157,[1.83501525 1.69074608 1.5603761  1.37682947],4.68572479624405,14.8409053752963,Medium,0.994112679454699,0.238896317936497
8.5,79.5,286.906758750934,3.56875020873132,1,58,1.0344822805037,48.6501482896036,29.0436441374969,97.0274841844403,[3.6387532  3.13629902 3.92682072 3.83910302],7.82466598019664,43.450619761584,Low,0.998134073269795,0.132794563470638
8.5,80,190.838560605979,3.2673795213274,1,82,36.894165262403,48.95207413132,29.3638714646467,94.4021978676999,[3.22867005 3.19799095 3.65685668 3.06002347],19.0545047636898,93.2733071211452,Low,0.997361965657297,0.121580444651469
8.5,80.5,233.522158554132,3.00870949146446,1,59,50.6596353546041,11.5649921927888,29.2215928048196,92.5988148789983,[2.78217168 3.40513474 3.28783876 3.29811027],4.06464737496204,50.4108927699601,Low,0.998101902119274,0.111955233670172
8.5,81,151.809280691438,2.39381052917426,1,90,13.3485745295809,47.8479010592013,29.4939690643619,97.1470497401275,[2.17491605 2.13764599 2.05343189 2.20496869],1.53451043762276,72.5133711833287,Low,0.997104596453131,0.0890746075405821
8.5,81.5,281.041661641598,1.98710947096249,4,3,43.248661563365,99.793194609394,29.0631944611947,92.8647172272475,[2.15056343 1.83213783 2.12368546 1.83921384],3.31121143019925,82.6866039555551,Low,0.999903486548438,0.036970552620807
8.5,82,116.58686435941,1.87116751752188,4,4,52.088130497987,95.394328747639,29.611377118802,93.6253183066072,[1.81238993 2.14239079 1.72791752 1.80176814],22.9385163895195,20.3774374845492,Low,0.999871315397917,0.0348134303518667
8.5,82.5,103.591374339591,2.05228148349899,2,284,58.0594093915197,18.4187781152541,29.654695418868,93.1581453174521,[1.92981395 1.81193366 2.04605946 1.97759321],1.73631158088598,21.8217235532932,Medium,0.990863393252101,0.305464723256163
8.5,83,197.742305196795,2.69732448201064,2,108,74.8955697398855,19.02460304817,29.3408589826774,90.5330199740435,[2.85502659 2.95432115 2.73313123 2.31877907],3.9931564637568,75.8591456098384,Medium,0.996525515743757,0.401473912352754
8.5,83.5,284.934297985094,3.07165899439267,1,45,18.6503249610771,14.8901175949379,29.0502190067164,95.2856245240414,[3.18124567 2.66195258 3.17888108 3.24216367],6.24816441168045,75.3306738176401,Low,0.998552298226565,0.114297608807998
8.5,84,234.202059840489,2.93749578335571,2,308,41.9406759710764,22.4859415414993,29.2193264671984,93.4639118044875,[2.67115389 3.21891917 3.29976404 3.21340327],18.7805765435822,6.01833206396191,Medium,0.990091285639603,0.437221377156834
8.5,84.5,213.96988269932,2.16685273524155,3,18113,199.713278830512,0.596395846287715,29.2867670576689,77.8889732899556,[2.04016283 2.22317553 2.43650574 2.0502748 ],27.7600709667751,32.2498240694964,High,0.417283950617284,0.120944131524346
8.5,85,299.161420387006,3.55931127151989,3,9311,114.209845171858,3.1773054661764,29.0027952653766,85.5874012789441,[3.90103486 3.03553206 3.02930851 3.83662966],5.54795466233887,39.8532491908438,High,0.700454417501106,0.198665005497387
8.5,85.5,208.937346668305,3.08026250672569,2,232,152.525717172771,24.8230329029637,29.3035421777723,82.6580548160399,[3.32186066 3.34730019 3.47764117 2.72717785],26.8757204252155,82.9040403471154,Medium,0.992536293079181,0.458470995201454
8.5,86,164.085026027964,2.69075061803678,3,13848,24.3991261477031,4.22327879102995,29.4530499132401,95.9192371249501,[2.47440215 3.01664754 2.43020755 2.83785067],1.76091915197078,42.1862255429737,High,0.55449390758837,0.150185793134105
8.5,86.5,247.739312556552,2.84731114874698,1,48,77.3062819610949,15.2462489586103,29.1742022914782,89.791978678325,[2.87333244 2.49127796 2.6638848  2.86471296],1.70613119124243,92.5928890403244,Low,0.998455784775003,0.105949539460021
8.5,87,129.580677007439,2.4039904633593,4,1,48.365775715759,97.5435729639264,29.5680644099752,93.8676156583497,[2.65810436 2.55366663 2.49189225 2.40112939],29.8085981163003,99.660777714064,Low,0.999967828849479,0.0447267033972186
8.5,87.5,221.362945616334,2.10614345181048,1,77,4.31794766024731,49.3655858816694,29.2621235146122,97.3545757778119,[1.97894333 1.865566   2.04869378 1.80824115],7.12697312133649,78.072616569435,Low,0.997522821409901,0.0783704053047587
8.5,88,141.408870009703,2.28264979230737,2,360,86.8579932453685,8.74085370477429,29.5286370999677,89.9001119753661,[2.08478233 2.23641475 2.22691104 1.97058561],2.05681695008101,66.6386689567257,Medium,0.988418385812523,0.339753095617819
8.5,88.5,52.6012502075201,3.0419928460325,2,94,56.5208277010142,22.2960761748034,29.8246624993083,93.8219047278234,[3.12326895 3.08733459 2.65697174 3.4464225 ],6.69411846649882,39.1897165987123,Low,0.996975911851048,0.452774880215891
8.5,89,7.05880671062652,1.53231638061482,2,306,11.089558279712,12.8084665238778,29.9764706442979,98.8204561049225,[1.34815468 1.69543184 1.30261131 1.70804906],15.2883146544091,6.70394460520334,Medium,0.990155627940644,0.228072319956506
8.5,89.5,32.8085287367481,1.74854954538221,1,30,4.15487363012481,25.2547385794686,29.8906382375442,99.25642734962,[1.49661139 1.88378868 1.6759974  1.87350971],17.5400347665937,57.3138756396131,Low,0.999034865484377,0.0650641989505784
8.5,90,1.34922299773281,1.59267989554237,3,18844,90.7070429120862,2.62697631896902,29.9955025900076,90.915803478814,[1.54573336 1.387658   1.72049566 1.38782273],19.9487436474276,36.1704905543991,High,0.393766839586601,0.0888963442830304
8.5,90.5,10.8969255978522,1.58690606743687,1,61,4.10943285962523,11.7884109821959,29.9636769146738,99.480087458059,[1.78786571 1.37313746 1.57706341 1.69308647],8.4297266806884,35.0898075832344,Low,0.998037559818233,0.0590493831646179
8.5,91,43.6930228050622,3.23276767942455,2,387,4.78997757150844,10.3601796737045,29.8543565906498,99.0840720147985,[3.12923487 2.95853213 3.48404195 3.5084853 ],20.1700032610993,68.7709252709436,Medium,0.987549764748462,0.481170098978469
8.5,91.5,11.6998481030886,2.91316564281159,1,52,27.8791180291698,12.1510762133221,29.961000506323,97.0950897160521,[3.28257979 2.80494018 2.91862934 2.79354679],7.13411540396829,46.3639358596636,Low,0.99832710017292,0.108400010431762
8.5,92,70.9152337733723,2.48380527506134,1,61,7.23960374944983,46.9748818543985,29.7636158874221,98.5668872873213,[2.30279684 2.67086037 2.3643232  2.43026644],9.34098102117466,75.209384477145,Low,0.998037559818233,0.0924233465376368
8.5,92.5,70.7025083862449,1.73101957549513,2,116,122.478672686995,18.2344134478546,29.7643249720459,87.0451076474381,[1.68099674 1.8414558  1.9479833  1.81761698],14.2179637466539,39.8173222685379,Medium,0.996268146539591,0.257647608201441
8.5,93,94.6044990752716,2.5305339997713,2,162,31.7707072394238,22.7324530003278,29.6846516697491,95.8768842853049,[2.50896064 2.74249541 2.63755382 2.19696687],5.54142555678187,15.0863385486563,Medium,0.994788273615635,0.376648561196666
8.5,93.5,76.7982293819794,2.48534265625212,1,53,42.0998776695863,38.6916272588228,29.7440059020601,95.0220299392216,[2.1838683  2.14081224 2.45314479 2.72829989],0.764291887045868,46.1347526190247,Low,0.998294929022399,0.0924805530811541
8.5,94,41.742057530017,1.86727476858504,1,41,131.628185577828,15.2514748433056,29.8608598082333,86.419760866917,[1.76256724 1.80238334 2.09665665 2.05600216],4.31038882476281,95.1012514325363,Low,0.998680982828648,0.0694820100233738
8.5,94.5,63.6405336550792,2.39952356530349,2,315,37.779139785842,23.811630734706,29.7878648878164,95.585680684865,[2.51833462 2.23165562 2.12384817 2.05115509],9.78017787011226,80.1524629116558,Medium,0.989866087585957,0.357148767220962
8.5,95,2.70755007487781,2.29836324383219,3,8022,21.8161537201021,8.99893053632767,29.9909748330837,97.791309127241,[2.02739358 2.15535663 2.33407296 1.99773739],2.13604653651779,20.5749255073367,High,0.741923030522379,0.128284466189982
8.5,95.5,28.8325821622722,2.74611648718557,3,23244,79.7656830023703,3.48076077901036,29.9038913927924,91.7351058781403,[2.44642822 2.48337962 2.85484795 2.84150817],1.60621159050433,39.1300501644943,High,0.25221377729521,0.153276070960274
8.5,96,73.9071420843276,2.80714087277745,1,77,29.2460564963639,14.4613336140671,29.7536428597189,96.3363229295203,[2.84989284 2.59702758 2.69860532 2.46749624],3.46838544032927,92.7792095220538,Low,0.997522821409901,0.104454788090531
8.5,96.5,18.9351402332656,1.60007558966072,2,77,19.1707082732841,19.0830950157775,29.9368828658891,97.8935777703389,[1.46877048 1.79098312 1.83033851 1.67095554],0.32638345316703,12.3699058726567,Low,0.997522821409901,0.238157704542236
9,68,285.820878447994,2.39213566847694,1,62,64.2283243250129,39.1344521094689,29.0472637385067,90.7189587830188,[2.69126503 2.49457307 2.05713847 2.74863272],13.6032606728639,25.3950241864936,Low,0.998005388667712,0.0890122853319192
9,68.5,102.105599869531,2.80277263136324,1,60,80.8749348250799,45.8731617936283,29.6596480004349,90.8914505187967,[2.46555898 2.95634366 2.59494945 2.71194692],2.9937092460468,26.2222645871896,Low,0.998069730968754,0.104292244152792
9,69,116.392903506129,2.56446896891324,2,230,78.4426775275373,6.0531151890216,29.6120236549796,90.991803212185,[2.67674208 2.5156061  2.3725539  2.43710168],1.32661367362399,57.0932875661984,Medium,0.992600635380223,0.381699494044325
9,69.5,238.035974809916,3.3319976697816,2,309,190.101095486443,7.83407676054744,29.2065467506336,78.6095307032565,[3.17360928 3.79113752 3.63049103 3.29056305],12.0107506005661,41.0733319711323,Medium,0.990059114489082,0.4959396429162
9,70,211.630505222677,2.92320251584923,1,88,77.2450357074396,33.9299517151673,29.2945649825911,90.1591913770293,[2.65995724 3.19595144 2.622565   2.66928924],18.5105105988891,7.98706739962999,Low,0.997168938754172,0.108773486325474
9,70.5,212.82205704386,1.93227988268479,1,26,73.4693301505435,34.7652620348033,29.2905931431871,90.524846414507,[1.85460999 2.15276163 1.71883252 1.7132951 ],0.200757723759148,62.9181454577086,Low,0.99916355008646,0.0719008752409829
9,71,172.370934201129,1.72732296190142,1,76,97.415490103727,11.3443864926003,29.4254302193296,88.534741647616,[1.72420082 1.6114596  1.76293757 1.70226124],2.66050753188298,9.90778645201502,Low,0.997554992560422,0.064274349641314
9,71.5,140.219593879839,2.85494835335255,3,15825,0.0092606223104531,3.96932051061658,29.5326013537339,98.5968779989706,[2.79924184 2.52260921 2.54751297 3.12994718],29.0465512895276,60.6414931979078,High,0.490891543008807,0.159350584157071
9,72,238.879339726226,1.67246229094636,4,1,22.5046708721642,66.7329385020839,29.2037355342459,95.3607395155213,[1.86607459 1.53934276 1.47852047 1.44839416],4.865463257373,50.7008380226026,Low,0.999967828849479,0.0311164815211707
9,72.5,179.539123736095,2.76132072441497,1,65,66.894851044674,39.5164533260694,29.401536254213,91.5151236581717,[2.85103406 2.93971851 2.655957   2.91016353],27.9021619130191,49.3668660725313,Low,0.99790887521615,0.102749802803225
9,73,151.151096305923,3.45603603100288,1,32,45.7794253133987,22.6460276711331,29.4961630123136,93.9105465056009,[3.67683403 3.90740361 3.00489232 3.13700076],3.20498059594432,6.74962452992298,Low,0.998970523183335,0.128600425704487
9,73.5,235.612303270967,2.76875450738724,3,7176,9.77471706840101,4.83903493021841,29.2146256557634,96.6664052604502,[2.41036082 3.07441997 3.01178511 2.83075418],2.45987032678537,63.9220446883536,High,0.769139823862951,0.154539625076432
9,74,276.087726384638,2.41438371560536,3,23722,18.1011099736686,8.14054872312009,29.0797075787179,95.4290117387868,[2.11282483 2.25019043 2.26786914 2.45838093],2.40936424473047,43.1320258589331,High,0.236835967346282,0.134760215542689
9,74.5,159.10372216299,2.8661282979662,2,369,20.5333766955728,24.0779012779548,29.4696542594567,96.3556251088128,[2.65808513 2.49894275 3.06454661 2.69336973],0.890811470411073,41.1106122285687,Medium,0.988128845457836,0.426598931186691
9,75,144.86758275274,2.4889395723594,1,67,41.9465939535379,19.2125870155938,29.5171080574909,94.3566647771188,[2.45337823 2.210925   2.71484691 2.53787104],22.6752966288043,59.6451396418537,Low,0.997844532915108,0.0926143957085082
9,75.5,177.726798534713,2.68009697789923,1,68,89.0701530539726,20.1216882327958,29.4075773382176,89.3157167092556,[3.0029835  2.67645598 3.03501606 2.99517041],39.0380797304281,60.6248059946547,Low,0.997812361764588,0.0997274360554438
9,76,276.823580992679,3.52134140804939,2,50,134.775295372348,23.7963637486775,29.0772547300244,83.7542346528384,[3.60211379 3.97970749 3.33445193 3.37940546],30.9023653817125,1.50332957619885,Low,0.998391442473962,0.524121855285845
9,76.5,145.414905513314,2.34491272835821,2,180,69.3332040436186,12.9182230152537,29.515283648289,91.612530540505,[2.02516837 2.40766323 2.50103043 2.53732632],19.1073315726384,12.5225901203207,Medium,0.994209192906261,0.349020406502219
9,77,227.439721052603,3.53610098817413,1,76,92.5596768705982,38.7339329808297,29.2418675964913,88.4696351024141,[3.1646155  3.47686324 3.19330769 3.70809059],18.7658499609967,23.6518220844721,Low,0.997554992560422,0.131579673456498
9,77.5,231.874321051452,3.42663844443785,2,342,31.7529671255136,17.2453045745975,29.2270855964952,94.5059600769341,[3.07501021 3.84211529 3.14973314 3.21220174],10.8200731893089,67.7977333345979,Medium,0.988997466521896,0.510026120951286
9,78,229.141977943948,2.00615325855057,1,92,24.6964030571506,21.4235071917623,29.2361934068535,95.2389399148455,[2.21734482 1.98115716 1.71967213 2.00289502],17.49928964261,57.6741127029607,Low,0.997040254152089,0.0746497318788606
9,78.5,253.028231240002,1.76523671737033,3,15524,24.9373212742212,6.53562221958025,29.1565725625333,94.9759855601779,[1.54522291 2.02226121 1.81189805 1.63630345],2.3362625883779,75.7629132384754,High,0.500575059315559,0.0985277025267911
9,79,252.921612525437,1.82801680901757,1,98,47.8606532823431,36.2226360382789,29.1569279582485,92.6847185465113,[1.86295991 1.59596859 1.99247871 2.06126886],4.9088024585382,74.0607805543857,Low,0.996847227248964,0.0680212062969726
9,79.5,228.614213981998,1.6507507582941,1,42,6.63297181906187,33.6977274163631,29.23795262006,97.0505606782738,[1.83618507 1.57238513 1.56446674 1.42051441],10.2397698689818,85.3182869206151,Low,0.998648811678128,0.0614250685884845
9,80,108.274927116024,1.74302338506987,2,149,43.3148482817265,6.99321649699026,29.6390835762799,94.5857659006671,[1.82219169 1.76127534 1.72176532 1.95617647],20.776138733763,37.6814861272414,Medium,0.995206498572405,0.259434273626847
9,80.5,254.733514190147,2.99338030392779,2,238,54.7010711693022,24.9034364474808,29.1508882860329,91.9825577411683,[2.69513088 2.5530537  2.61021247 2.74496396],10.8019138718843,34.5063866183303,Medium,0.992343266176057,0.445539314899833
9,81,165.135666517053,1.72494513017898,4,4,28.8935856630082,52.0333168936662,29.4495477782765,95.4592847685286,[1.48342808 1.7264167  1.62874    1.55960035],18.2648731046823,83.1015403053463,Low,0.999871315397917,0.032092934805649
9,81.5,106.967090108617,2.19143480564183,2,427,153.058548542341,17.7650197079398,29.6434430329713,83.6244742446798,[2.35584769 1.99713211 2.31477211 2.09233697],6.42358093377152,23.7601533867185,Medium,0.986262918727631,0.326176517120847
9,82,238.617306070525,3.30905927497417,1,99,46.8518824720003,45.4304677645048,29.2046089797649,92.9286386920947,[3.3208009  3.7397668  2.84978002 3.30932186],12.6338223582399,46.1172373673607,Low,0.996815056098444,0.123131364264039
9,82.5,281.822995318399,1.68745536913085,2,437,12.4230341339509,13.4657697683967,29.0605900156053,95.9394666334209,[1.86687725 1.73199115 1.57449906 1.63565781],39.1106378438212,19.432565202225,Medium,0.985941207222423,0.251163444918805
9,83,146.60550059518,3.20223971547546,1,23,32.6210202422604,40.9570022722219,29.5113149980161,95.2718429698222,[3.37541584 3.57768173 2.76135507 2.7906291 ],1.66631559638243,91.3840742139214,Low,0.999260063538022,0.119156567502122
9,83.5,197.386312095953,2.16240270559478,3,11129,56.2587646771558,9.71824424679406,29.3420456263468,92.4002604113249,[2.04890999 1.98905133 2.00990848 1.98158475],26.1621002091471,40.7803013096625,High,0.641967265854345,0.120695750560503
9,84,248.350232422031,1.86050477145433,2,268,19.550686055272,12.178695205061,29.1721658919266,95.5614290702525,[1.69072909 1.65433701 2.10271689 1.66190861],7.38906233659508,21.2486898230828,Medium,0.991378131660434,0.276920383338511
9,84.5,253.992336017997,3.0204704987373,2,466,4.14960632078603,13.1053914046547,29.15335887994,97.0451160077414,[2.7526186  2.79055143 3.41284309 3.2521836 ],10.3063041411053,69.2013390568912,Medium,0.985008243857321,0.449571461039131
9,85,166.363544886145,2.84106746600284,1,31,43.7857145402903,46.2230423598627,29.4454548503795,93.9577930971095,[3.08798415 2.50419493 3.12771118 2.76281857],21.0266109641906,24.4644678210479,Low,0.999002694333856,0.10571720963138
9,85.5,220.448687123527,3.36516837061587,2,225,147.70089574035,8.19285735630366,29.2651710429216,83.0254235547297,[3.12572624 3.44164191 3.69042829 3.64648179],5.27046765583728,94.3503603170223,Medium,0.992761491132827,0.500876820896911
9,86,205.549863604319,3.07291701940993,3,9482,33.1864082940399,0.285948383594423,29.3148337879856,94.6258605345528,[3.43244599 3.46760142 2.83149828 3.00272351],5.42475531072478,36.7617014809411,High,0.694953150762054,0.171516630601797
9,86.5,151.479426047094,3.18270157379324,3,14686,118.281080147523,9.08889004849112,29.495068579843,86.6570977247768,[2.71926382 3.54488187 2.85288345 3.52784151],7.49044396426606,66.4640712101837,High,0.527534483451964,0.177644318639257
9,87,245.212736723735,2.18667551350448,1,94,90.0976387564868,42.8636629647032,29.1826242109209,88.538108757114,[2.07475314 2.1001708  1.88434505 2.07310754],0.192868865001181,34.5244931157413,Low,0.996975911851048,0.0813670341951419
9,87.5,293.353131224704,2.0015556531718,1,32,7.97398842348622,48.9033213020533,29.022156229251,96.2690698454043,[2.23475511 1.71666267 1.94530842 1.72017674],6.86501672828532,80.7245582993474,Low,0.998970523183335,0.0744786532200656
9,88,247.673885389892,3.12506644597666,3,15516,61.5791785095909,0.582377827106783,29.1744203820337,91.365343295142,[3.00405458 2.81816052 2.89276625 3.47907245],3.44022841822417,89.6922741022776,High,0.500832428519725,0.174427380835547
9,88.5,14.6874725100426,3.12101321478955,3,12396,28.5876912819909,1.56177330440987,29.9510417582999,96.9943561467005,[3.06113585 2.90921938 3.20466109 2.78591654],26.3045300668479,78.7918359414786,High,0.601206418144529,0.174201147405918
9,89,6.37647529327441,3.48419852164798,1,52,14.4005280040926,14.2125023635924,29.9787450823558,98.496182446658,[3.2327003  3.53253965 3.20984197 3.6714335 ],0.91825088424679,84.849901872752,Low,0.99832710017292,0.129648362778456
9,89.5,43.6237227648772,2.34704721520529,2,272,58.0677580540851,18.6683226458742,29.8545875907837,93.7569869669427,[2.34105612 2.53855857 2.66266254 2.07653   ],6.14928526883043,10.1880827937636,Medium,0.99124944705835,0.349338106797857
9,90,15.817874319895,2.25194510874551,1,94,67.8679951931572,34.2404029498857,29.947273752267,93.0550217374853,[2.14024751 2.13003543 2.01629003 2.4615808 ],29.4633601457068,92.4064677033067,Low,0.996975911851048,0.0837957408574161
9,90.5,59.5484099711703,3.08260012646958,3,16545,9.91622530747516,3.5933519938726,29.8015053000961,98.4128933695408,[3.32293076 3.06819711 3.11752979 2.67527534],23.1299155607633,62.430072887528,High,0.467728314633852,0.172057098790862
9,91,89.2666120215376,2.22624038651681,1,50,122.929605937742,12.2969391760898,29.7024446265949,86.8143732860104,[2.2633122  2.42081927 2.27554776 2.06949506],12.0847774426259,86.92175321662,Low,0.998391442473962,0.0828392582884921
9,91.5,74.1272295807725,3.39857826599752,1,47,69.5446949299512,35.5864793618616,29.7529092347308,92.3042582111972,[3.56940604 3.25735554 3.44432988 3.38590024],8.90040922578478,68.4436764185415,Low,0.998487955925524,0.126462400240217
9,92,43.3169893252224,3.23848399834864,3,9695,135.434144416805,5.70120485115057,29.8556100355826,86.0234156650673,[3.12304014 3.45113385 3.61143699 2.7577756 ],3.29519773089173,20.184766854371,High,0.68810069570113,0.180757846744997
9,92.5,40.7363514406048,2.37835623047034,1,20,19.0683813430827,14.5161284424246,29.8642121618647,97.6857983512857,[2.6877446  2.38657236 2.52157981 2.6320968 ],4.57217106767259,60.9555101645677,Low,0.999356576989585,0.0884995471608697
9,93,1.59533874863451,3.00253980495731,2,78,140.119430649262,23.1781940894743,29.9946822041712,85.9721035475874,[2.97290806 3.3042717  2.71215201 2.69553089],0.944588934809085,9.0946239723141,Low,0.99749065025938,0.446902629079512
9,93.5,1.98466489954038,3.01007808061913,2,296,22.9842649660924,8.97899419343981,29.9933844503349,97.6817268543954,[3.15227842 3.34432588 3.36444811 3.13987908],15.4228545634487,69.5723030218159,Medium,0.990477339445852,0.448024637589252
9,94,68.2074154815156,1.74035144541262,1,69,2.77403728883135,39.7403660857543,29.772641948395,99.0405221163017,[1.75365951 1.65232086 1.99096227 1.64621358],3.91369570464135,40.9001141080573,Low,0.997780190614067,0.0647591445076852
9,94.5,47.9450326490462,3.32907832968366,2,498,71.978299231117,22.701517250859,29.8401832245032,92.3227197503978,[3.57295273 3.3610193  3.43745216 3.22269485],11.0196359511822,15.1733173100209,Medium,0.983978767040657,0.495505123859102
9,95,39.2958541899138,2.53015267199067,2,293,60.7867764167948,16.5894998138742,29.869013819367,93.5283638164214,[2.88297471 2.58456284 2.86245353 2.156392  ],4.4253598624349,97.9229815868414,Medium,0.990573852897414,0.376591803785016
9,95.5,40.1956426546252,3.1730127535428,1,70,45.5540901295465,19.8739562119301,29.8660145244846,95.0426345604991,[3.24218816 3.37975378 3.40630551 3.5585118 ],6.24237803164886,90.1084424210681,Low,0.997748019463546,0.118069021043441
9,96,72.3997802236056,2.17629909217303,2,196,33.6568115309839,11.1849703525028,29.7586673992546,95.9103210446656,[1.85272799 1.85006979 2.15819019 1.86897979],8.09686552733342,89.3543713403254,Medium,0.993694454497929,0.323923694316955
9,96.5,23.8127423441836,3.30295282816449,3,9016,1.63469700433032,8.85747533718832,29.9206241921861,99.5984028761251,[3.77316042 3.02755114 3.2758667  2.86809032],16.187431138006,78.8820306352253,High,0.709944906904733,0.1843562115557
9.5,68,128.16010949039,2.34248341221352,3,7837,48.9877916693255,2.98257156376485,29.572799635032,93.8196197381635,[2.35797783 2.25812318 2.02249551 2.22661781],2.37187174916388,69.1981125143518,High,0.747874693368722,0.130747058760673
9.5,68.5,245.181548518549,1.64426607721987,1,87,26.9642226998876,39.8476193326922,29.1827281716048,94.8517622448258,[1.59071366 1.88593446 1.50017207 1.66635496],5.0877004929064,65.5079480292245,Low,0.997201109904693,0.0611837711195858
9.5,69,143.51742426177,3.38252266496941,1,66,41.07282903369,49.6066084902162,29.5216085857941,94.4575428540133,[3.87702943 3.67885114 3.88317069 3.85773156],1.39355832524518,10.6093837703855,Low,0.997876704065629,0.125864965170492
9.5,69.5,168.279571204319,1.76671313917443,1,23,28.0464499131074,49.9926687745071,29.4390680959856,95.5125592966461,[1.76116895 1.87079508 1.56024257 1.7355212 ],0.787840471172038,90.0566235318454,Low,0.999260063538022,0.0657400732392284
9.5,70,271.657635113722,2.27445609273769,2,93,169.152354119535,15.6695949653866,29.0944745496209,80.3681882369093,[2.48531082 2.27809658 2.41276511 2.44214128],9.28045438961655,88.112839630461,Low,0.997008083001568,0.338533532808515
